Total price,Montly installment,Year.Car.Model,Used.Transmission,Seller Name,Seller location,transmission,milage (Thousands),year,manufacturer,model,extra
149900.0,2970.0,2014 Volkswagen Golf 1.4TSI Comfortline Auto,Used Car177 000 kmAutomatic,MOTORCADE CC,"Pretoria Central, Pretoria",Automatic,177.0,2014,Volkswagen,Golf,"['1.4TSI', 'Comfortline', 'Auto']"
149900.0,2970.0,2011 Audi A1 3-Door 1.4TFSI Attraction Auto,Used Car146 900 kmAutomatic,RIFLE RANGE CAR SALES,"Rosettenville, Johannesburg",Automatic,146.9,2011,Audi,A1,"['3-Door', '1.4TFSI', 'Attraction', 'Auto']"
149900.0,2970.0,2013 Audi A4 2.0TDI Attraction Auto,Used Car109 000 kmAutomatic,RIFLE RANGE CAR SALES,"Rosettenville, Johannesburg",Automatic,109.0,2013,Audi,A4,"['2.0TDI', 'Attraction', 'Auto']"
149900.0,2970.0,2010 BMW 3 Series 320i M Sport,Used Car118 000 kmManual,GAUTENG MOTOR CENTRE,"Pretoria Central, Pretoria",Manual,118.0,2010,BMW,3,"['Series', '320i', 'M', 'Sport']"
149900.0,2970.0,2012 BMW 3 Series 320i auto,Used Car186 800 kmAutomatic,RIFLE RANGE CAR SALES,"Rosettenville, Johannesburg",Automatic,186.8,2012,BMW,3,"['Series', '320i', 'auto']"
149900.0,2970.0,2013 BMW 3 Series 320i auto,Used Car194 000 kmAutomatic,JDM COLLECTIVE PTY LTD,"Longmeadow, Johannesburg",Automatic,194.0,2013,BMW,3,"['Series', '320i', 'auto']"
149900.0,2970.0,2007 BMW X5 xDrive30d,Used Car255 200 kmAutomatic,RIFLE RANGE CAR SALES,"Rosettenville, Johannesburg",Automatic,255.2,2007,BMW,X5,['xDrive30d']
149900.0,2970.0,2017 Chevrolet Utility 1.4 (Aircon),Used Car105 000 kmManual,SIMPLIFY,"Gezina, Pretoria",Manual,105.0,2017,Chevrolet,Utility,"['1.4', '(Aircon)']"
149900.0,2970.0,2014 Chevrolet Utility 1.8 Sport,Used Car112 860 kmManual,AUTO INVESTMENTS HIGHVELD,"Highveld, Centurion",Manual,112.86,2014,Chevrolet,Utility,"['1.8', 'Sport']"
149900.0,2970.0,2014 Chevrolet Captiva 2.4 LT Auto,Used Car223 540 kmAutomatic,WESTONARIA TOYOTA,"Westonaria, Westonaria",Automatic,223.54,2014,Chevrolet,Captiva,"['2.4', 'LT', 'Auto']"
149900.0,2970.0,2012 Chrysler 300C 3.0CRD Luxury Series,Used Car145 217 kmAutomatic,RIFLE RANGE CAR SALES,"Rosettenville, Johannesburg",Automatic,145.217,2012,Chrysler,300C,"['3.0CRD', 'Luxury', 'Series']"
149900.0,2970.0,2004 Ford Bantam 1.6I Xlt,Used Car1 800 kmManual,JDM COLLECTIVE PTY LTD,"Longmeadow, Johannesburg",Manual,1.8,2004,Ford,Bantam,"['1.6I', 'Xlt']"
149900.0,2970.0,2014 Hyundai H-100 Bakkie 2.6D Deck,Used Car81 000 kmManual,OZ MOTORS,"City & Suburban, Johannesburg",Manual,81.0,2014,Hyundai,H-100,"['Bakkie', '2.6D', 'Deck']"
149900.0,2970.0,2017 Ford Figo Sedan 1.5 Titanium Auto,Used Car211 740 kmAutomatic,PAUL MAHER FORD USED,"Blackheath, Randburg",Automatic,211.74,2017,Ford,Figo,"['Sedan', '1.5', 'Titanium', 'Auto']"
149900.0,2970.0,2015 Honda Ballade 1.5 Elegance,Used Car128 000 kmManual,BRYANSTON EXECUTIVE CARS,"Ferndale, Randburg",Manual,128.0,2015,Honda,Ballade,"['1.5', 'Elegance']"
149900.0,2970.0,2018 Nissan Almera 1.5 Acenta Auto,Used Car127 000 kmAutomatic,EPSON MOTORS,"Glenvarloch, Nigel",Automatic,127.0,2018,Nissan,Almera,"['1.5', 'Acenta', 'Auto']"
149900.0,2970.0,2020 Nissan Almera 1.5 Acenta Auto,Used Car142 000 kmAutomatic,MONTE CARLO AUTO,"Hurlingham Manor, Sandton",Automatic,142.0,2020,Nissan,Almera,"['1.5', 'Acenta', 'Auto']"
149900.0,2970.0,2018 Nissan Almera 1.5 Acenta Auto,Used Car102 047 kmAutomatic,TRUNES MOTORS,"Boksburg Central, Boksburg",Automatic,102.047,2018,Nissan,Almera,"['1.5', 'Acenta', 'Auto']"
149900.0,2970.0,2016 Renault Clio 66kW Turbo Blaze,Used Car105 173 kmManual,TRUNES MOTORS,"Boksburg Central, Boksburg",Manual,105.173,2016,Renault,Clio,"['66kW', 'Turbo', 'Blaze']"
149900.0,2970.0,2016 Renault Clio 66kW Turbo Blaze,Used Car74 000 kmManual,GRID AUTO,"Annlin, Pretoria",Manual,74.0,2016,Renault,Clio,"['66kW', 'Turbo', 'Blaze']"
149900.0,2970.0,2017 Volkswagen Polo Sedan 1.4 Comfortline,Used Car97 000 kmManual,OZ MOTORS,"City & Suburban, Johannesburg",Manual,97.0,2017,Volkswagen,Polo,"['Sedan', '1.4', 'Comfortline']"
149900.0,2970.0,2015 Renault Sandero 66kW Turbo Dynamique,Used Car136 233 kmManual,CMH FORD RANDBURG,"Ferndale, Randburg",Manual,136.233,2015,Renault,Sandero,"['66kW', 'Turbo', 'Dynamique']"
149900.0,2970.0,2017 Renault Sandero 66kW Turbo Dynamique,Used Car45 000 kmManual,WINGFIELD MOTORS GAUTENG,"Bartletts, Boksburg",Manual,45.0,2017,Renault,Sandero,"['66kW', 'Turbo', 'Dynamique']"
149900.0,2970.0,2016 Renault Captur 66kW Turbo Dynamique,Used Car140 600 kmManual,NISSAN JOHANNESBURG MOTORDEAL,"Evans Park, Johannesburg",Manual,140.6,2016,Renault,Captur,"['66kW', 'Turbo', 'Dynamique']"
149900.0,2970.0,2015 Toyota Corolla 1.4D-4D Prestige,Used Car80 000 kmManual,OZ MOTORS,"City & Suburban, Johannesburg",Manual,80.0,2015,Toyota,Corolla,"['1.4D-4D', 'Prestige']"
149900.0,2970.0,2016 Volkswagen up! Move up! 3-Door 1.0,Used Car69 635 kmManual,BROTHERS EXECUTIVE AUTO,"Princess A H, Roodepoort",Manual,69.635,2016,Volkswagen,up!,"['Move', 'up!', '3-Door', '1.0']"
149900.0,2970.0,2015 Volkswagen Polo Vivo HATCH 1.4 CONCEPTLINE,Used Car84 000 kmManual,AUTO CASH MOTORING,"Sinoville, Pretoria",Manual,84.0,2015,Volkswagen,Polo,"['Vivo', 'HATCH', '1.4', 'CONCEPTLINE']"
149900.0,2970.0,2014 Volkswagen Golf 1.4TSI Comfortline Auto,Used Car177 000 kmAutomatic,MOTORCADE CC,"Pretoria Central, Pretoria",Automatic,177.0,2014,Volkswagen,Golf,"['1.4TSI', 'Comfortline', 'Auto']"
149900.0,2970.0,2012 Ford Focus Hatch 2.0 Sport,Used Car197 000 kmManual,MARTIN MORGAN MOTORS,"Vereeniging Central, Vereeniging",Manual,197.0,2012,Ford,Focus,"['Hatch', '2.0', 'Sport']"
149900.0,2970.0,2012 MINI Convertible Cooper Convertible,Used Car169 433 kmManual,X TREME AUTO JHB CC,"Bramley, Johannesburg",Manual,169.433,2012,MINI,Convertible,"['Cooper', 'Convertible']"
149900.0,2970.0,2018 Nissan NP200 1.6i (Aircon) Safety Pack,Used Car113 996 kmManual,TRUNES MOTORS,"Boksburg Central, Boksburg",Manual,113.996,2018,Nissan,NP200,"['1.6i', '(Aircon)', 'Safety', 'Pack']"
149900.0,2970.0,2017 Nissan NP200 1.5dCi Safety Pack,Used Car210 386 kmManual,SUNWARD MOTORS,"East Lynne, Pretoria",Manual,210.386,2017,Nissan,NP200,"['1.5dCi', 'Safety', 'Pack']"
149900.0,2970.0,2016 Hyundai Grand i10 1.25 Fluid,Used Car116 000 kmManual,SLABBERT MOTORS,"Oberholzer, Carletonville",Manual,116.0,2016,Hyundai,Grand,"['i10', '1.25', 'Fluid']"
149900.0,2970.0,2015 Hyundai H-100 Bakkie 2.6D Deck (Aircon),Used Car81 000 kmManual,OZ MOTORS,"City & Suburban, Johannesburg",Manual,81.0,2015,Hyundai,H-100,"['Bakkie', '2.6D', 'Deck', '(Aircon)']"
149900.0,2970.0,2012 Hyundai H-100 Bakkie 2.6D Deck (Aircon),Used Car91 000 kmManual,OZ MOTORS,"City & Suburban, Johannesburg",Manual,91.0,2012,Hyundai,H-100,"['Bakkie', '2.6D', 'Deck', '(Aircon)']"
149900.0,2970.0,2013 Toyota Verso 1.8 SX,Used Car156 830 kmAutomatic,DOT AUTO,"Eldoraigne, Centurion",Automatic,156.83,2013,Toyota,Verso,"['1.8', 'SX']"
149900.0,2970.0,2013 Volkswagen Polo 1.4 Comfortline,Used Car121 389 kmManual,BOPHELO MOTORS,"Danville, Pretoria",Manual,121.389,2013,Volkswagen,Polo,"['1.4', 'Comfortline']"
149900.0,2970.0,2013 Volkswagen Jetta 1.2TSI Trendline,Used Car160 000 kmManual,CALLABEE AUTOMOTIVE,"Little Falls, Roodepoort",Manual,160.0,2013,Volkswagen,Jetta,"['1.2TSI', 'Trendline']"
149900.0,2970.0,2009 Audi A6 3.0TDI Quattro Auto,Used Car180 000 kmAutomatic,PARKVIEW AUTO VEREENIGING,"Vereeniging Central, Vereeniging",Automatic,180.0,2009,Audi,A6,"['3.0TDI', 'Quattro', 'Auto']"
149900.0,2970.0,2017 Renault Sandero Stepway 66kW Turbo,Used Car90 000 kmManual,MYRIDE NISSAN RANDFONTEIN,"Robin Park, Randfontein",Manual,90.0,2017,Renault,Sandero,"['Stepway', '66kW', 'Turbo']"
149900.0,2970.0,2017 Renault Sandero Stepway 66kW Turbo,Used Car90 300 kmManual,MOBILIS AUTO LAB,"Pomona, Kempton Park",Manual,90.3,2017,Renault,Sandero,"['Stepway', '66kW', 'Turbo']"
149900.0,2970.0,2022 Renault Kwid 1.0 Zen,Used Car20 087 kmManual,AVIS CAR SALES CENTURION,"Hennops Park Industrial, Centurion",Manual,20.087,2022,Renault,Kwid,"['1.0', 'Zen']"
149900.0,2970.0,1994 Mercedes-Benz SL SL500 Auto,Used Car105 000 kmAutomatic,MONTE CARLO AUTO,"Hurlingham Manor, Sandton",Automatic,105.0,1994,Mercedes-Benz,SL,"['SL500', 'Auto']"
149900.0,2970.0,2007 Audi Q7 3.0TDI Quattro,Used Car255 000 kmAutomatic,Private Individual Seller,"Bryanston, Sandton",Automatic,255.0,2007,Audi,Q7,"['3.0TDI', 'Quattro']"
149900.0,2970.0,2011 BMW 3 Series 320d Exclusive Auto,Used Car209 000 kmAutomatic,HIGHLINE AUTO,"Vereeniging Central, Vereeniging",Automatic,209.0,2011,BMW,3,"['Series', '320d', 'Exclusive', 'Auto']"
149900.0,2970.0,2012 BMW 5 Series 520d M Sport,Used Car254 785 kmAutomatic,SANDTON REPO CARS,"Blackheath, Randburg",Automatic,254.785,2012,BMW,5,"['Series', '520d', 'M', 'Sport']"
149900.0,2970.0,2012 Chevrolet Utility 1.4 (Aircon),Used Car90 000 kmManual,BAKKIE BUYERS SA,"Montana Tuine, Pretoria",Manual,90.0,2012,Chevrolet,Utility,"['1.4', '(Aircon)']"
149900.0,2970.0,2015 Ford EcoSport 1.5 Ambiente,Used Car180 000 kmManual,PHILLIP MOTORS,"Vereeniging Central, Vereeniging",Manual,180.0,2015,Ford,EcoSport,"['1.5', 'Ambiente']"
149900.0,2970.0,2013 Hyundai Elantra 1.8 Executive Auto,Used Car157 200 kmAutomatic,HR AUTO,"Vanderbijlpark SW 1, Vanderbijlpark",Automatic,157.2,2013,Hyundai,Elantra,"['1.8', 'Executive', 'Auto']"
149900.0,2970.0,2003 Jeep Wrangler Sahara 4.0,Used Car122 267 kmManual,DOT AUTO,"Eldoraigne, Centurion",Manual,122.267,2003,Jeep,Wrangler,"['Sahara', '4.0']"
149900.0,2970.0,2005 Mitsubishi Pajero 3-Door 3.2DI-D GLS,Used Car366 000 kmAutomatic,PHILLIP MOTORS,"Vereeniging Central, Vereeniging",Automatic,366.0,2005,Mitsubishi,Pajero,"['3-Door', '3.2DI-D', 'GLS']"
149900.0,2970.0,2006 Nissan 350Z Roadster,Used Car131 000 kmManual,COMPETITIVE CARS (PTY) LTD,"Lyttelton Manor, Centurion",Manual,131.0,2006,Nissan,350Z,['Roadster']
149900.0,2970.0,2020 Renault Kwid 1.0 Dynamique,Used Car34 158 kmManual,TRUNES MOTORS,"Boksburg Central, Boksburg",Manual,34.158,2020,Renault,Kwid,"['1.0', 'Dynamique']"
149900.0,2970.0,2020 Kia Picanto 1.0 Start,Used Car52 808 kmManual,CLEARWATER NISSAN,"Allen's Nek, Roodepoort",Manual,52.808,2020,Kia,Picanto,"['1.0', 'Start']"
149900.0,2970.0,2020 Renault Kwid 1.0 Dynamique,Used Car46 500 kmManual,HYUNDAI ZAMBEZI,"Montana Park, Pretoria",Manual,46.5,2020,Renault,Kwid,"['1.0', 'Dynamique']"
149900.0,2970.0,2017 Volkswagen up! Move up! 5-Door 1.0,Used Car114 000 kmManual,MARTIN MORGAN MOTORS,"Vereeniging Central, Vereeniging",Manual,114.0,2017,Volkswagen,up!,"['Move', 'up!', '5-Door', '1.0']"
149900.0,2970.0,2017 Fiat Fiorino 1.4 Panel Van,Used Car158 000 kmManual,BRYANSTON EXECUTIVE CARS,"Ferndale, Randburg",Manual,158.0,2017,Fiat,Fiorino,"['1.4', 'Panel', 'Van']"
149900.0,2970.0,2016 Renault Clio 66kW Turbo Expression,Used Car133 000 kmManual,BRYANSTON EXECUTIVE CARS,"Ferndale, Randburg",Manual,133.0,2016,Renault,Clio,"['66kW', 'Turbo', 'Expression']"
149900.0,2970.0,2016 Renault Clio 66kW Turbo Dynamique,Used Car133 000 kmManual,JUBA MOTORS PRE OWNED,"Beyers Park, Boksburg",Manual,133.0,2016,Renault,Clio,"['66kW', 'Turbo', 'Dynamique']"
149900.0,2970.0,2017 Mahindra TUV300 1.5CRDe T8,Used Car84 067 kmManual,BROTHERS EXECUTIVE AUTO,"Princess A H, Roodepoort",Manual,84.067,2017,Mahindra,TUV300,"['1.5CRDe', 'T8']"
149900.0,2970.0,2018 Honda Ballade 1.5 Trend,Used Car92 000 kmManual,OZ MOTORS,"City & Suburban, Johannesburg",Manual,92.0,2018,Honda,Ballade,"['1.5', 'Trend']"
149900.0,2970.0,2021 Datsun Go 1.2 Mid,Used Car25 391 kmManual,CLEARWATER NISSAN,"Allen's Nek, Roodepoort",Manual,25.391,2021,Datsun,Go,"['1.2', 'Mid']"
149900.0,2970.0,2021 Datsun Go 1.2 Mid,Used Car16 091 kmManual,KIA SANDTON,"Kramerville, Sandton",Manual,16.091,2021,Datsun,Go,"['1.2', 'Mid']"
149900.0,2970.0,2021 Renault Kwid 1.0 Expression,Used Car18 358 kmManual,GODRICH TOYOTA,"Bronkhorstfontein A H, Bronkhorstspruit",Manual,18.358,2021,Renault,Kwid,"['1.0', 'Expression']"
149900.0,2970.0,2021 Toyota Agya 1.0 Auto (Audio),Used Car102 000 kmAutomatic,GODRICH TOYOTA,"Bronkhorstfontein A H, Bronkhorstspruit",Automatic,102.0,2021,Toyota,Agya,"['1.0', 'Auto', '(Audio)']"
149900.0,2970.0,2021 Suzuki S-Presso 1.0 GL+,Used Car22 145 kmManual,KIA RANDBURG,"Strijdompark, Randburg",Manual,22.145,2021,Suzuki,S-Presso,"['1.0', 'GL+']"
149900.0,2970.0,2021 Suzuki S-Presso 1.0 GL+,Used Car16 044 kmManual,KIA RANDBURG,"Strijdompark, Randburg",Manual,16.044,2021,Suzuki,S-Presso,"['1.0', 'GL+']"
149900.0,2970.0,2021 Suzuki S-Presso 1.0 GL+ Auto,Used Car24 000 kmAutomatic,SIMPLIFY,"Gezina, Pretoria",Automatic,24.0,2021,Suzuki,S-Presso,"['1.0', 'GL+', 'Auto']"
149900.0,2970.0,2020 Suzuki S-Presso 1.0 S-Edition,Used Car41 500 kmManual,PENTA MOTOR GROUP MENLYN,"Waterkloof Glen, Pretoria",Manual,41.5,2020,Suzuki,S-Presso,"['1.0', 'S-Edition']"
149900.0,2970.0,2021 Renault Triber 1.0 Expression,Used Car3 000 kmManual,OZ MOTORS,"City & Suburban, Johannesburg",Manual,3.0,2021,Renault,Triber,"['1.0', 'Expression']"
149900.0,2970.0,2021 Renault Triber 1.0 Prestige,Used Car24 000 kmManual,OZ MOTORS,"City & Suburban, Johannesburg",Manual,24.0,2021,Renault,Triber,"['1.0', 'Prestige']"
149900.0,2970.0,2021 Renault Triber 1.0 Prestige,Used Car24 000 kmManual,OZ MOTORS,"City & Suburban, Johannesburg",Manual,24.0,2021,Renault,Triber,"['1.0', 'Prestige']"
149900.0,2970.0,2018 Honda Ballade 1.5 Trend,Used Car92 000 kmManual,OZ MOTORS,"City & Suburban, Johannesburg",Manual,92.0,2018,Honda,Ballade,"['1.5', 'Trend']"
149900.0,2970.0,2021 Datsun Go 1.2 Mid,Used Car25 391 kmManual,CLEARWATER NISSAN,"Allen's Nek, Roodepoort",Manual,25.391,2021,Datsun,Go,"['1.2', 'Mid']"
149900.0,2970.0,2021 Datsun Go 1.2 Mid,Used Car16 091 kmManual,KIA SANDTON,"Kramerville, Sandton",Manual,16.091,2021,Datsun,Go,"['1.2', 'Mid']"
149900.0,2970.0,2021 Renault Kwid 1.0 Expression,Used Car18 358 kmManual,GODRICH TOYOTA,"Bronkhorstfontein A H, Bronkhorstspruit",Manual,18.358,2021,Renault,Kwid,"['1.0', 'Expression']"
149900.0,2970.0,2021 Renault Kwid 1.0 Dynamique,Used Car19 910 kmManual,KIA ROODEPOORT,"Wilro Park, Roodepoort",Manual,19.91,2021,Renault,Kwid,"['1.0', 'Dynamique']"
149900.0,2970.0,2020 Renault Kwid 1.0 Climber Auto,Used Car32 000 kmAutomatic,GRID AUTO,"Annlin, Pretoria",Automatic,32.0,2020,Renault,Kwid,"['1.0', 'Climber', 'Auto']"
149900.0,2970.0,2020 Fiat Panda 0.9 TwinAir Easy,Used Car52 000 kmManual,BRYANSTON EXECUTIVE CARS,"Ferndale, Randburg",Manual,52.0,2020,Fiat,Panda,"['0.9', 'TwinAir', 'Easy']"
149900.0,2970.0,2019 Nissan Micra Active 1.2 Visia,Used Car66 992 kmManual,CMH NISSAN SANDTON,"Craighall, Johannesburg",Manual,66.992,2019,Nissan,Micra,"['Active', '1.2', 'Visia']"
149900.0,2970.0,2019 Nissan Micra Active 1.2 Visia,Used Car29 900 kmManual,BIDVEST MCCARTHY NISSAN RANDBURG,"Strijdompark, Randburg",Manual,29.9,2019,Nissan,Micra,"['Active', '1.2', 'Visia']"
149900.0,2970.0,2018 Hyundai Grand i10 1.0 Motion,Used Car64 700 kmManual,NISSAN JOHANNESBURG MOTORDEAL,"Evans Park, Johannesburg",Manual,64.7,2018,Hyundai,Grand,"['i10', '1.0', 'Motion']"
149900.0,2970.0,2020 Renault Kwid 1.0 Dynamique,Used Car34 158 kmManual,TRUNES MOTORS,"Boksburg Central, Boksburg",Manual,34.158,2020,Renault,Kwid,"['1.0', 'Dynamique']"
149900.0,2970.0,2017 Volkswagen Polo Vivo HATCH 1.4 CONCEPTLINE,Used Car109 400 kmManual,NISSAN JOHANNESBURG MOTORDEAL,"Evans Park, Johannesburg",Manual,109.4,2017,Volkswagen,Polo,"['Vivo', 'HATCH', '1.4', 'CONCEPTLINE']"
149900.0,2970.0,1991 BMW 3 Series 320i,Used Car221 500 kmManual,THE AUTO AGENTS,"Kensington B, Randburg",Manual,221.5,1991,BMW,3,"['Series', '320i']"
149900.0,2970.0,2017 Toyota Etios Hatch 1.5 Xs,Used Car115 000 kmManual,KIA HATFIELD,"Hatfield, Pretoria",Manual,115.0,2017,Toyota,Etios,"['Hatch', '1.5', 'Xs']"
149900.0,2970.0,2017 Hyundai Grand i10 1.25 Fluid,Used Car69 756 kmManual,TRUNES MOTORS,"Boksburg Central, Boksburg",Manual,69.756,2017,Hyundai,Grand,"['i10', '1.25', 'Fluid']"
149900.0,2970.0,2017 Hyundai Elantra 1.6 Executive Auto,Used Car130 400 kmAutomatic,RIGHT CARS,"North Riding, Randburg",Automatic,130.4,2017,Hyundai,Elantra,"['1.6', 'Executive', 'Auto']"
149900.0,2970.0,2017 Toyota Aygo 1.0 X-Play,Used Car82 000 kmManual,DRIVESMART AUTO,"Gezina, Pretoria",Manual,82.0,2017,Toyota,Aygo,"['1.0', 'X-Play']"
149900.0,2970.0,2019 Kia Picanto 1.0 Start,Used Car72 500 kmManual,KIA NORTHCLIFF,"Fontainebleau, Randburg",Manual,72.5,2019,Kia,Picanto,"['1.0', 'Start']"
149900.0,2970.0,2019 Kia Picanto 1.0 Start,Used Car62 000 kmManual,KIA NORTHCLIFF,"Fontainebleau, Randburg",Manual,62.0,2019,Kia,Picanto,"['1.0', 'Start']"
149900.0,2970.0,2019 Kia Picanto 1.0 Start,Used Car59 000 kmManual,KIA NORTHCLIFF,"Fontainebleau, Randburg",Manual,59.0,2019,Kia,Picanto,"['1.0', 'Start']"
149900.0,2970.0,2005 Mitsubishi Pajero 3-Door 3.2DI-D GLS,Used Car366 000 kmAutomatic,PHILLIP MOTORS,"Vereeniging Central, Vereeniging",Automatic,366.0,2005,Mitsubishi,Pajero,"['3-Door', '3.2DI-D', 'GLS']"
149900.0,2970.0,2006 Nissan 350Z Roadster,Used Car131 000 kmManual,COMPETITIVE CARS (PTY) LTD,"Lyttelton Manor, Centurion",Manual,131.0,2006,Nissan,350Z,['Roadster']
149900.0,2970.0,2014 Renault Clio 66kW Turbo Dynamique,Used Car123 500 kmManual,CAR WIZE,"Magaliessig, Sandton",Manual,123.5,2014,Renault,Clio,"['66kW', 'Turbo', 'Dynamique']"
149900.0,2970.0,2013 Suzuki Grand Vitara 2.4 Summit,Used Car212 000 kmManual,PARKVIEW AUTO VEREENIGING,"Vereeniging Central, Vereeniging",Manual,212.0,2013,Suzuki,Grand,"['Vitara', '2.4', 'Summit']"
149900.0,2970.0,2013 Toyota Verso 1.8 SX,Used Car156 830 kmAutomatic,DOT AUTO,"Eldoraigne, Centurion",Automatic,156.83,2013,Toyota,Verso,"['1.8', 'SX']"
149900.0,2970.0,2021 Renault Kwid 1.0 Dynamique Auto,Used Car30 000 kmAutomatic,BIDVEST MCCARTHY TOYOTA BRUMA,"Bruma, Johannesburg",Automatic,30.0,2021,Renault,Kwid,"['1.0', 'Dynamique', 'Auto']"
149900.0,2970.0,2021 Renault Kwid 1.0 Climber,Used Car59 680 kmManual,CONSOLIDATED AUTO (PTY) LTD,"Bardene, Boksburg",Manual,59.68,2021,Renault,Kwid,"['1.0', 'Climber']"
149900.0,2970.0,2017 Ford Focus Sedan 1.0T Ambiente,Used Car193 094 kmManual,MOTORLINK MEYERTON,"Meyerton Park, Meyerton",Manual,193.094,2017,Ford,Focus,"['Sedan', '1.0T', 'Ambiente']"
149900.0,2970.0,2017 Nissan NP200 1.6i (Aircon) Safety Pack,Used Car98 257 kmManual,MOTORLINK MEYERTON,"Meyerton Park, Meyerton",Manual,98.257,2017,Nissan,NP200,"['1.6i', '(Aircon)', 'Safety', 'Pack']"
149900.0,2970.0,2017 Renault Captur 66kW Turbo Expression,Used Car74 000 kmManual,MOTUS TOYOTA BRYANSTON,"Kensington B, Randburg",Manual,74.0,2017,Renault,Captur,"['66kW', 'Turbo', 'Expression']"
149900.0,2970.0,2013 Audi A4 1.8T 88kW S,Used Car175 000 kmManual,CORONA MOTORS,"Gezina, Pretoria",Manual,175.0,2013,Audi,A4,"['1.8T', '88kW', 'S']"
149899.0,2970.0,2017 Toyota Etios Hatch 1.5 Xs,Used Car89 900 kmManual,MONACO MOTORS,"Gezina, Pretoria",Manual,89.9,2017,Toyota,Etios,"['Hatch', '1.5', 'Xs']"
149899.0,2970.0,2017 Ford Fiesta 5-door 1.4 Ambiente,Used Car107 300 kmManual,MONACO MOTORS,"Gezina, Pretoria",Manual,107.3,2017,Ford,Fiesta,"['5-door', '1.4', 'Ambiente']"
149899.0,2970.0,2011 Volvo V60 T4 Excel Auto,Used Car147 787 kmAutomatic,CMH FORD HATFIELD,"Hatfield, Pretoria",Automatic,147.787,2011,Volvo,V60,"['T4', 'Excel', 'Auto']"
149899.0,2970.0,2018 Ford Focus Sedan 1.0T Ambiente Auto,Used Car115 442 kmAutomatic,WILLIAMS HUNT MIDRAND,"Randjespark, Midrand",Automatic,115.442,2018,Ford,Focus,"['Sedan', '1.0T', 'Ambiente', 'Auto']"
149899.0,2970.0,2020 Ford Figo Hatch 1.5 Ambiente,Used Car81 000 kmManual,WILLIAMS HUNT MIDRAND,"Randjespark, Midrand",Manual,81.0,2020,Ford,Figo,"['Hatch', '1.5', 'Ambiente']"
149850.0,2969.0,2015 Volkswagen Polo Vivo Hatch 1.4 Trendline Auto,Used Car98 000 kmAutomatic,VEHICLE CONNECTION,"Ravenswood, Boksburg",Automatic,98.0,2015,Volkswagen,Polo,"['Vivo', 'Hatch', '1.4', 'Trendline', 'Auto']"
149800.0,2968.0,2011 Volkswagen Polo 1.4 Comfortline,Used Car96 000 kmManual,NOOR AUTO SANDTON,"Morningside, Sandton",Manual,96.0,2011,Volkswagen,Polo,"['1.4', 'Comfortline']"
149800.0,2968.0,2014 Kia Picanto 1.2 EX Auto,Used Car74 000 kmAutomatic,NOOR AUTO SANDTON,"Morningside, Sandton",Automatic,74.0,2014,Kia,Picanto,"['1.2', 'EX', 'Auto']"
149800.0,2968.0,2011 BMW 3 Series 320d,Used Car168 000 kmManual,AUTO CLINIC,"Meyerton Central, Meyerton",Manual,168.0,2011,BMW,3,"['Series', '320d']"
149800.0,2968.0,2013 Nissan Juke 1.6T Tekna,Used Car123 000 kmManual,MOTUS NISSAN EAST RAND,"Parkdene, Boksburg",Manual,123.0,2013,Nissan,Juke,"['1.6T', 'Tekna']"
149800.0,2968.0,2012 Nissan Navara 2.5dCi Double Cab LE,Used Car137 000 kmManual,DMCC CARS,"Orange Grove, Johannesburg",Manual,137.0,2012,Nissan,Navara,"['2.5dCi', 'Double', 'Cab', 'LE']"
149700.0,2966.0,2015 Toyota RAV4 2.0 GX,Used Car178 542 kmManual,Southgate Wheels,"Florida North, Roodepoort",Manual,178.542,2015,Toyota,RAV4,"['2.0', 'GX']"
149700.0,2966.0,2014 Volkswagen Polo Sedan 1.6TDI Comfortline,Used Car154 444 kmManual,Southgate Wheels,"Florida North, Roodepoort",Manual,154.444,2014,Volkswagen,Polo,"['Sedan', '1.6TDI', 'Comfortline']"
149700.0,2966.0,2010 Volkswagen Golf GTi,Used Car152 319 kmManual,Southgate Wheels,"Florida North, Roodepoort",Manual,152.319,2010,Volkswagen,Golf,['GTi']
149700.0,2966.0,2015 Chrysler 300C 3.0CRD Luxury Series,Used Car125 365 kmAutomatic,Southgate Wheels,"Florida North, Roodepoort",Automatic,125.365,2015,Chrysler,300C,"['3.0CRD', 'Luxury', 'Series']"
149700.0,2966.0,2011 Toyota Quantum 2.7 GL 10-seater bus,Used Car281 375 kmManual,Southgate Wheels,"Florida North, Roodepoort",Manual,281.375,2011,Toyota,Quantum,"['2.7', 'GL', '10-seater', 'bus']"
149700.0,2966.0,2017 Volkswagen Polo Hatch 1.2TSI Trendline,Used Car107 120 kmManual,Southgate Wheels,"Florida North, Roodepoort",Manual,107.12,2017,Volkswagen,Polo,"['Hatch', '1.2TSI', 'Trendline']"
149700.0,2966.0,2015 Volkswagen Polo Hatch 1.2TSI Comfortline,Used Car138 700 kmManual,Southgate Wheels,"Florida North, Roodepoort",Manual,138.7,2015,Volkswagen,Polo,"['Hatch', '1.2TSI', 'Comfortline']"
149700.0,2966.0,2015 Volkswagen Polo Hatch 1.2TSI Highline Auto,Used Car171 000 kmAutomatic,Southgate Wheels,"Florida North, Roodepoort",Automatic,171.0,2015,Volkswagen,Polo,"['Hatch', '1.2TSI', 'Highline', 'Auto']"
